nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	WDSsep	name	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	WDSsep	name	
5	0.90010	204.34467	0.41860	0.00000	0.61171	1.48645	1.81326	0.67142	0.24991	0.27391	0.09575	243.98453	0.43887	0.43887	0.02292	0.02448	0.07905	0.16275	137.34336	1170	0.38071	0.27000	3286.00000	17.93000	M	348.04710	-14.10335	57.32341	-63.45595	inf	LP762-3
5	0.77114	227.37817	0.26523	0.00000	1.04888	5.28686	6.18988	0.40551	0.50212	0.18838	0.01678	2.53069	0.41471	0.41471	0.02332	0.02420	0.02631	0.19653	94.16148	1171	0.21700	0.18400	3213.66054	17.14000	M	202.67062	-20.65104	315.18306	41.28526	inf	PMJ13306-2039
5	0.66687	464.12875	0.22006	0.00000	1.04888	1.07664	1.17612	3.21702	0.03514	0.28417	0.00275	2.53069	0.66732	0.66732	0.02211	0.03893	0.01016	0.84561	87.58136	1171	0.21700	0.18400	3213.66054	17.14000	M	202.67062	-20.65104	315.18306	41.28526	inf	PMJ13306-2039
5	0.55862	16.56244	0.16122	0.00000	1.51011	5.69526	3.59856	2.18703	0.12955	0.54584	0.02880	0.81505	0.09887	0.09887	0.00509	0.00579	5.63351	0.59339	414.17558	1172	0.50570	0.47000	3932.00000	17.08000	M	226.07710	60.38459	98.10642	49.84997	inf	Ross1051
5	2.45692	104.56334	7.02884	0.00000	1.51011	3.58942	2.91428	5.30260	0.74600	0.09781	0.03114	0.81505	0.33775	0.33775	0.00711	0.01977	0.48281	0.00520	164.70454	1172	0.50570	0.47000	3932.00000	17.08000	M	226.07710	60.38459	98.10642	49.84997	inf	Ross1051
5	0.97802	407.20098	0.68863	0.00000	1.51011	4.27018	4.47809	2.26313	0.68094	0.46993	0.07161	0.81505	0.83601	0.83601	0.04392	0.04895	0.07880	0.12916	110.82973	1172	0.50570	0.47000	3932.00000	17.08000	M	226.07710	60.38459	98.10642	49.84997	inf	Ross1051
5	1.25554	65.52538	2.06734	0.00000	2.10700	2.33035	4.81481	0.45443	0.67849	0.41872	0.00113	0.13975	0.30755	0.30755	0.03115	0.04556	6.17014	0.77253	330.31343	1179	0.85530	0.90371	5455.00000	6.75000	G	222.84745	19.10045	23.08585	61.35625	49.00000	*ksiBooA
5	1.22870	422.82151	0.97977	0.00000	2.11123	0.50285	6.00100	4.45198	0.40682	0.15571	0.04349	7.75958	1.04379	1.04379	0.08651	0.12745	0.30523	0.77599	181.55435	1181	0.75505	0.84842	5044.24023	8.19000	K	24.94922	-56.19332	289.59176	-59.66484	49.00000	*pEriA
5	2.59093	9.23922	3.47225	0.00000	1.71139	1.38902	1.21523	0.96281	0.00189	0.29299	0.08289	2.37045	0.06700	0.06700	0.00203	0.00348	14.09433	0.02448	539.02633	1183	0.64591	0.47000	3602.00000	19.24000	M	3.41130	80.66579	121.32852	17.91191	49.00000	G242-48
5	0.52838	269.77773	0.10006	0.00000	2.25751	2.10795	3.54385	6.13567	0.45951	0.28919	0.02279	6.18906	0.40639	0.40639	0.02072	0.02112	0.00978	0.42181	75.05661	1184	0.15600	0.12300	2930.00000	19.24000	M	3.42894	80.66365	121.33114	17.90937	49.00000	LP12-304
5	2.99131	219.02486	20.24381	0.00000	1.65156	3.55819	5.87528	3.12836	0.43655	0.01749	0.09803	1.19990	0.59664	0.59664	0.02823	0.03091	0.20034	0.14139	161.32830	1186	0.58249	0.59053	3908.19238	19.30000	K	50.81621	-49.99410	261.66345	-53.16782	49.00000	HD21209B
5	0.85255	285.32161	0.49415	0.00000	0.52371	1.14022	1.06056	3.45918	0.01758	0.25238	0.07462	0.76588	0.42185	0.42185	0.01901	0.02182	0.02531	0.60291	110.52607	1187	0.25162	0.12300	2981.00000	19.33000	M	139.82893	38.52108	184.40746	44.64725	49.00000	G115-68
5	0.90518	199.47060	0.53690	0.00000	2.97941	3.91505	2.25641	3.08204	0.00718	0.07335	0.02522	345.58026	0.38004	0.38004	0.02149	0.02168	0.05424	0.38646	134.07664	1190	0.31484	0.18400	3060.34888	17.53000	M	216.98500	-0.37199	347.02181	54.02487	49.00000	G124-44
5	1.90288	347.67542	9.20424	0.00000	2.97941	0.73888	3.66056	0.92195	0.69579	0.21832	0.02780	345.58026	0.55042	0.55042	0.03099	0.03140	0.02586	0.40245	82.88876	1190	0.31484	0.18400	3060.34888	17.53000	M	216.98500	-0.37199	347.02181	54.02487	49.00000	G124-44
5	0.88271	190.24103	0.70306	0.00000	2.25192	2.25583	1.36491	2.94177	0.58626	0.16306	0.07725	0.31336	0.36822	0.36822	0.02597	0.03708	0.02927	0.76044	92.33144	1191	0.21700	0.18400	3110.00000	9.93000	M	280.29066	24.78734	54.28492	13.14320	49.00000	G184-19
5	1.76129	33.58268	4.36214	0.00000	2.28599	6.14341	1.24607	2.50258	0.24569	0.08967	0.06279	0.37316	0.11587	0.11587	0.01052	0.01166	0.15560	0.56365	162.90929	1192	0.18119	0.18400	2899.02930	9.94000	M	280.29083	24.78878	54.28633	13.14365	49.00000	G184-19B
5	0.53215	231.20633	0.12059	0.00000	2.28599	5.21656	4.33998	2.07835	0.48692	0.09889	0.08488	0.37316	0.41935	0.41935	0.04197	0.04219	0.01188	0.26910	77.76942	1192	0.18119	0.18400	2899.02930	9.94000	M	280.29083	24.78878	54.28633	13.14365	49.00000	G184-19B
5	2.47144	296.81111	3.40098	0.00000	1.87714	4.90419	6.11777	5.74196	0.00602	0.13156	0.00605	5.62191	0.64167	0.64167	0.04516	0.05750	0.12140	0.69105	164.04004	1194	0.50644	0.40000	3835.00000	11.16000	M	210.63810	46.33990	91.43917	66.20097	49.00000	BD+472112A
5	1.03821	400.68250	1.04267	0.00000	1.87714	6.07796	4.12847	5.45452	0.29313	0.02112	0.02993	5.62191	0.78377	0.78377	0.06943	0.07023	0.08137	0.39701	136.30144	1194	0.50644	0.40000	3835.00000	11.16000	M	210.63810	46.33990	91.43917	66.20097	49.00000	BD+472112A
5	0.77974	0.80980	0.48401	0.00000	2.35442	5.17652	0.95470	5.36027	0.60084	0.27894	0.02165	2.97006	0.01253	0.01253	0.00112	0.00112	234.23279	0.30714	865.47087	1195	0.52168	0.40000	3499.35107	11.17000	M	210.63870	46.34085	91.44001	66.19998	49.00000	BD+472112B
5	2.06615	1.10733	4.83882	0.00000	2.35442	5.86388	5.79485	3.97690	0.50316	0.13726	0.00319	2.97006	0.01544	0.01544	0.00134	0.00138	154.32977	0.44803	823.60678	1195	0.52168	0.40000	3499.35107	11.17000	M	210.63870	46.34085	91.44001	66.19998	49.00000	BD+472112B
5	0.55620	3.15620	0.06340	0.00000	2.35442	4.18640	1.97084	1.77734	0.56184	0.44489	0.02549	2.97006	0.03103	0.03103	0.00254	0.00278	38.18872	0.54654	562.91924	1195	0.52168	0.40000	3499.35107	11.17000	M	210.63870	46.34085	91.44001	66.19998	49.00000	BD+472112B
5	3.90687	266.80678	13.65024	0.00000	1.29892	0.94003	3.32216	4.93917	0.54370	0.08769	0.03304	5.17041	0.52427	0.52427	0.06950	0.14894	0.05361	0.01186	110.07187	1196	0.37544	0.27000	3282.00000	3.52000	M	280.69460	59.63039	89.28836	24.23071	49.00000	HD173739
5	1.82390	21.82300	3.93242	0.00000	2.06206	4.45654	3.73620	2.81274	0.01020	0.48592	0.01688	2.90587	0.12446	0.12446	0.00792	0.00814	3.76553	0.21109	386.72043	1198	0.54400	0.54000	3845.91782	15.29000	M	327.29712	-41.55800	359.59077	-50.24203	49.00000	CD-4215640A
5	2.29619	73.56806	5.14948	0.00000	2.06206	0.04773	0.47591	5.39979	0.16612	0.21494	0.03817	2.90587	0.27983	0.27983	0.01715	0.01830	0.74495	0.51267	247.09334	1198	0.54400	0.54000	3845.91782	15.29000	M	327.29712	-41.55800	359.59077	-50.24203	49.00000	CD-4215640A
5	4.56360	346.14669	15.78324	0.00000	2.06206	0.75242	2.26204	1.88257	0.07021	0.11430	0.05568	2.90587	0.78573	0.78573	0.03437	0.05139	0.09449	0.78292	151.52738	1198	0.54400	0.54000	3845.91782	15.29000	M	327.29712	-41.55800	359.59077	-50.24203	49.00000	CD-4215640A
5	1.45494	0.84937	3.00300	0.00000	1.45188	1.63670	5.23034	2.98173	0.18290	0.28904	0.01908	0.37366	0.01135	0.01135	0.00038	0.00102	199.40235	0.00558	994.38561	1200	0.54865	0.27000	3119.01953	11.09000	M	73.38001	-55.86031	264.27179	-38.55028	49.00000	CD-561032A
5	2.90599	9.16002	7.17616	0.00000	1.03845	0.25711	2.92047	4.62764	0.60337	0.41864	0.08353	0.56968	0.05538	0.05538	0.00162	0.00285	3.15373	0.02282	294.34391	1204	0.35031	0.27000	3058.27979	19.46000	M	39.19882	32.07218	147.59394	-25.70522	49.00000	G74-34A
5	3.22501	4.02368	16.79656	0.00000	0.43854	2.38580	6.22130	4.85151	0.36206	0.35271	0.01634	1.25364	0.03200	0.03200	0.00173	0.00191	32.00633	0.55896	591.64116	1206	0.52023	0.27000	3405.00000	16.76000	M	167.83115	43.41733	167.53535	64.04729	49.00000	G122-2A
5	2.05491	8.55938	4.36214	0.00000	2.06975	1.99635	1.78501	3.12983	0.36182	0.30139	0.04233	4.71565	0.06034	0.06034	0.00183	0.00360	10.08636	0.87596	443.32575	1207	0.55885	0.40000	3380.00000	16.78000	M	167.83259	43.41751	167.53379	64.04810	49.00000	G122-2B
5	3.25100	46.22644	4.64220	0.00000	2.04581	0.90399	4.71975	2.17213	0.32702	0.13456	0.02703	0.11259	0.21514	0.21514	0.01598	0.01856	1.98365	0.10618	299.17124	1211	0.64685	0.62151	3950.39551	11.59000	M	133.85384	70.79394	143.21059	35.54701	49.00000	HD75632B
5	1.34964	4.34078	1.75125	0.00000	1.35966	1.44587	1.39629	1.90953	0.09455	0.09772	0.00362	2.28287	0.03837	0.03837	0.00289	0.00292	15.72274	0.40232	540.63156	1213	0.42100	0.40000	3470.00000	13.12000	M	170.36078	-20.45261	275.99889	37.66768	49.00000	HD98712B
5	1.58225	250.51110	4.73949	0.00000	1.82163	4.04393	2.33524	2.23151	0.18502	0.39885	0.07536	5.89935	0.67319	0.67319	0.01317	0.04617	0.23743	0.96100	184.59696	1215	0.74650	0.64841	3826.12695	14.58000	K	206.92852	-32.43085	316.49340	28.95459	49.00000	HD120036B
5	2.69434	369.67676	9.79517	0.00000	1.82163	1.52781	1.47476	0.25040	0.41385	0.47169	0.06327	5.89935	0.87257	0.87257	0.01732	0.05985	0.14132	0.00266	149.31666	1215	0.74650	0.64841	3826.12695	14.58000	K	206.92852	-32.43085	316.49340	28.95459	49.00000	HD120036B
5	0.91091	0.95856	0.88325	0.00000	1.13337	0.80576	3.87241	1.87670	0.58020	0.12108	0.01347	149.15052	0.01789	0.01789	0.00082	0.00093	1267.98827	0.58335	1336.88608	1216	0.76092	0.83094	5281.00000	19.30000	K	247.21942	18.41406	35.08855	39.49960	49.00000	HD148653A
5	2.98770	73.96176	10.21005	0.00000	2.26142	2.12788	0.27543	0.76452	0.64410	0.08225	0.07209	169.41686	0.32131	0.32131	0.01243	0.01664	2.69578	0.05928	275.45902	1217	0.71272	0.80880	4965.85352	19.31000	K	247.21992	18.41373	35.08837	39.49904	49.00000	HD148653B
5	2.85402	27.59504	9.39715	0.00000	1.44414	5.79754	2.08740	1.81997	0.20582	0.12737	0.07760	572.04473	0.15869	0.15869	0.00610	0.00840	7.31879	0.74083	432.15863	1218	0.70100	0.70000	4517.00000	18.90000	K	254.72521	-39.55855	345.79539	1.89969	49.00000	HD153026A
5	0.58639	71.32413	0.12312	0.00000	1.44414	0.75040	0.92669	2.75139	0.71693	0.10559	0.06621	572.04473	0.29888	0.29888	0.01363	0.01581	2.06331	0.61369	243.31412	1218	0.70100	0.70000	4517.00000	18.90000	K	254.72521	-39.55855	345.79539	1.89969	49.00000	HD153026A
5	1.03353	82.76228	0.84736	0.00000	1.44414	0.12203	4.21597	4.06367	0.43250	0.34779	0.04274	572.04473	0.33003	0.33003	0.00749	0.01746	1.69214	0.00904	275.52143	1218	0.70100	0.70000	4517.00000	18.90000	K	254.72521	-39.55855	345.79539	1.89969	49.00000	HD153026A
5	0.51300	1.02254	0.05598	0.00000	1.51523	5.01844	4.33852	3.61193	0.01131	0.43030	0.08154	2.11620	0.01284	0.01284	0.00036	0.00320	56.24169	0.00015	760.03477	1222	0.30000	0.27000	3270.00000	4.01000	M	336.99816	57.69502	104.68697	-0.00377	49.00000	HD239960A
5	1.16987	48.31701	1.86368	0.00000	1.51523	3.62972	0.71574	2.77021	0.16565	0.57166	0.00884	2.11620	0.16781	0.16781	0.03940	0.04185	0.32923	0.50511	201.49593	1222	0.30000	0.27000	3270.00000	4.01000	M	336.99816	57.69502	104.68697	-0.00377	49.00000	HD239960A
5	0.63748	214.69315	0.32636	0.00000	1.68307	3.62983	6.03937	0.34747	0.36300	0.09546	0.09011	6.77722	0.57223	0.57223	0.04083	0.04105	0.15645	0.26858	156.38125	1224	0.57820	0.54220	3611.27319	13.94000	M	296.59970	32.01706	67.31910	3.58414	49.00000	HD331161A
5	3.33060	459.73787	21.10126	0.00000	2.16184	0.63797	2.97735	3.90358	0.74049	0.11669	0.01735	0.52453	0.75353	0.75353	0.06197	0.07010	0.03167	0.12009	83.80490	1227	0.45184	0.27000	3144.51099	10.75000	M	259.97587	26.50085	49.06152	30.87606	49.00000	Ross868
5	0.55530	74.31389	0.12059	0.00000	1.52921	1.41875	5.39010	1.11766	0.19988	0.51512	0.07162	1.07763	0.29813	0.29813	0.04592	0.04710	0.91464	0.21497	257.42786	1228	0.67715	0.64000	3745.38403	6.33000	K	138.59490	52.68661	164.93551	42.66749	49.00000	HD79210
5	2.05060	100.19746	4.27259	0.00000	1.52921	2.04520	6.23709	1.11972	0.15181	0.28218	0.02717	1.07763	0.36386	0.36386	0.02750	0.05748	0.61405	0.01284	236.44339	1228	0.67715	0.64000	3745.38403	6.33000	K	138.59490	52.68661	164.93551	42.66749	49.00000	HD79210
5	2.15443	33.91027	10.00046	0.00000	2.64860	0.81052	4.62786	5.38822	0.52758	0.47155	0.02313	2.97491	0.11663	0.11663	0.00647	0.00671	0.34812	0.46136	177.24262	1231	0.23373	0.18400	3131.84313	17.39000	M	181.73637	70.13097	128.39998	46.52205	49.00000	RXJ1206.9+7007B
5	1.73019	3.17254	2.49163	0.00000	2.39982	2.13509	5.30885	5.72260	0.46094	0.26169	0.03883	4.08182	0.03114	0.03114	0.00169	0.00229	32.78302	0.73168	570.65772	1232	0.49127	0.40000	3477.00000	13.58000	M	49.05763	58.16737	141.08198	0.49230	49.00000	Ross370A
5	1.26736	68.89676	1.86368	0.00000	2.46671	1.59140	4.03405	4.30019	0.40883	0.53751	0.06333	4.82699	0.18709	0.18709	0.01177	0.01414	0.08008	0.09150	129.82763	1234	0.21700	0.18400	2851.00000	13.23000	M	202.08962	-2.35886	321.17102	59.19918	49.00000	Ross486B
5	1.34430	7.34426	2.94136	0.00000	1.88783	4.44450	3.81813	2.69976	0.37846	0.35963	0.06700	0.15261	0.06022	0.06022	0.00313	0.00321	16.71543	0.21563	499.68894	1237	0.54400	0.54000	3883.00000	18.77000	M	3.96469	-67.99773	307.97529	-48.78064	49.00000	L86-66
5	0.93615	206.27268	0.64709	0.00000	1.28889	2.86349	0.79877	5.68289	0.19923	0.46273	0.03607	0.94889	0.50344	0.50344	0.02634	0.02682	0.07409	0.22934	137.36229	1238	0.42100	0.40000	3293.00000	18.77000	M	3.93118	-67.99335	307.99532	-48.78230	49.00000	L86-67
5	1.09036	456.72601	1.04267	0.00000	1.59214	2.50614	1.98295	5.78164	0.03036	0.27576	0.06567	0.29154	0.66021	0.66021	0.00317	0.03453	0.01368	0.00008	94.45270	1242	0.28312	0.18400	3014.28882	19.12000	M	5.88252	77.19073	121.33862	14.40539	49.00000	G242-52
5	1.09269	230.07599	0.92066	0.00000	2.78710	3.57706	1.89489	4.34927	0.31280	0.08963	0.04444	271.15597	0.47498	0.47498	0.03072	0.03072	0.04110	0.32511	114.09758	1243	0.30000	0.27000	3270.00000	15.46000	M	17.98161	4.91810	132.48052	-57.57331	49.00000	G70-43
5	2.84019	1.80914	6.46922	0.00000	2.41102	0.76569	2.39086	4.51927	0.30641	0.52198	0.00659	1.05286	0.01653	0.01653	0.00113	0.00123	27.03627	0.14729	579.18386	1245	0.30036	0.18400	3087.45850	13.40000	M	34.14628	-30.96875	229.67648	-71.03028	49.00000	CD-31908
5	2.96133	9.01859	12.56343	0.00000	2.41102	3.25704	1.13826	2.16622	0.70727	0.59588	0.07547	1.05286	0.04823	0.04823	0.00358	0.00360	3.17485	0.37428	273.27602	1245	0.30036	0.18400	3087.45850	13.40000	M	34.14628	-30.96875	229.67648	-71.03028	49.00000	CD-31908
5	1.85943	184.41793	2.70717	0.00000	0.44424	0.51000	3.26906	2.79728	0.58523	0.29413	0.09138	0.16837	0.40985	0.40985	0.03043	0.03056	0.10823	0.36590	128.11296	1246	0.47947	0.27000	3060.85791	13.41000	M	34.17166	-30.98840	229.72915	-71.00649	49.00000	CD-31909
5	1.42781	105.36047	3.33116	0.00000	0.98616	4.29463	0.43150	0.29515	0.38178	0.11190	0.00291	241.98094	0.48053	0.48053	0.02857	0.03432	19.12442	0.09153	516.10252	1247	1.89333	1.33318	6080.85498	14.00000	F	48.01887	-28.98762	224.73041	-59.03031	49.00000	*alfFor
5	2.95088	358.63285	4.09898	0.00000	0.98616	0.53452	0.83922	0.32111	0.44683	0.27506	0.05790	241.98094	1.08735	1.08735	0.05005	0.07767	3.73501	0.03469	333.68839	1247	1.89333	1.33318	6080.85498	14.00000	F	48.01887	-28.98762	224.73041	-59.03031	49.00000	*alfFor
5	1.63704	1.81502	4.36214	0.00000	1.04366	3.15507	3.86782	5.33714	0.52925	0.43081	0.07346	1.00124	0.02863	0.02863	0.00200	0.00203	896.29534	0.22975	1261.43393	1248	0.92700	0.95000	5550.00000	14.08000	G	48.01750	-28.98695	224.72890	-59.03145	49.00000	*alfForB
5	2.54796	210.91344	9.79517	0.00000	1.04366	6.18449	3.30287	3.58344	0.28379	0.09961	0.02551	1.00124	0.68173	0.68173	0.04220	0.04842	1.58059	0.11228	287.09076	1248	0.92700	0.95000	5550.00000	14.08000	G	48.01750	-28.98695	224.72890	-59.03145	49.00000	*alfForB
5	0.99127	22.09633	1.18085	0.00000	0.70595	5.25112	6.12436	3.71840	0.24938	0.59440	0.09214	0.40009	0.13732	0.13732	0.00867	0.00899	10.76636	0.46108	469.27359	1249	0.72382	0.70741	4554.00000	15.28000	K	59.36958	-1.15946	190.74965	-38.43417	49.00000	HD24916
5	0.88500	34.15656	0.45481	0.00000	0.57458	1.21543	4.68015	2.39138	0.68019	0.57858	0.00177	2.43462	0.10247	0.10247	0.00489	0.00530	0.18677	0.14955	137.59538	1251	0.16777	0.12300	2965.43774	19.33000	M	68.32258	68.78172	140.82892	14.03166	49.00000	G247-22
5	1.19501	110.81811	1.68009	0.00000	1.19265	5.08100	3.25640	1.37296	0.53406	0.16465	0.09319	278.34053	0.33271	0.33271	0.00802	0.02126	0.29583	0.93220	169.58766	1254	0.63711	0.40000	3076.11816	15.65000	M	71.84642	-27.84323	228.27518	-38.20183	49.00000	CD-281745B
5	0.79151	1.89496	0.53690	0.00000	2.40275	1.72784	4.52053	3.48504	0.58320	0.37419	0.02231	4.90853	0.03083	0.03083	0.00197	0.00264	1591.18119	0.05903	1412.42470	1255	1.13821	1.08884	6000.00000	11.69000	F	76.37773	-57.47270	266.03366	-36.71583	49.00000	*zetDor
5	1.26336	95.64591	1.57873	0.00000	0.51998	4.99763	3.85953	2.38615	0.74554	0.31208	0.02738	195.47943	0.35276	0.35276	0.03017	0.03018	0.81841	0.32768	188.01974	1256	0.63000	0.64000	4108.00000	11.69000	K	76.44738	-57.55383	266.12900	-36.66960	49.00000	CD-571079
5	2.18226	453.35491	7.48011	0.00000	0.51998	3.59755	1.87827	1.52392	0.37646	0.42949	0.00976	195.47943	0.99538	0.99538	0.08445	0.08515	0.10279	0.38493	140.04103	1256	0.63000	0.64000	4108.00000	11.69000	K	76.44738	-57.55383	266.12900	-36.66960	49.00000	CD-571079
5	3.33684	319.98136	8.83023	0.00000	1.77518	5.55060	1.58011	2.58906	0.28693	0.08683	0.09581	4.93752	0.52079	0.52079	0.01431	0.02624	0.01580	0.85792	90.67235	1261	0.21700	0.18400	3170.00000	19.85000	M	90.19418	68.14142	145.75396	20.52091	49.00000	G249-27
5	1.56563	197.77669	8.64896	0.00000	2.16448	0.15141	3.27250	4.30219	0.67978	0.26363	0.03111	5.28989	0.42941	0.42941	0.01308	0.02164	0.04441	0.02778	96.11220	1262	0.30000	0.27000	3170.00000	19.84000	M	90.20629	68.15635	145.74099	20.53068	49.00000	G249-28
5	2.42594	200.24507	20.66809	0.00000	1.74574	3.53735	5.35958	5.76086	0.27757	0.28890	0.05460	0.51959	0.43298	0.43298	0.01043	0.04898	0.04850	0.97811	120.41383	1263	0.30000	0.27000	3254.00000	8.84000	M	98.44486	-75.62497	286.75715	-27.30424	49.00000	L32-8
5	0.52480	0.59666	0.03547	0.00000	2.50655	3.58705	4.81654	5.17430	0.59894	0.24552	0.06648	261.94232	0.00897	0.00897	0.00048	0.00050	115.34580	0.49363	725.86809	1270	0.30000	0.27000	3270.00000	17.78000	M	122.05665	21.10269	201.35095	25.92491	49.00000	BD+211764B
5	1.53126	4.50529	5.04378	0.00000	2.50655	3.65385	2.44792	1.33706	0.75219	0.34553	0.07298	261.94232	0.03451	0.03451	0.00181	0.00194	7.78641	0.51663	328.03210	1270	0.30000	0.27000	3270.00000	17.78000	M	122.05665	21.10269	201.35095	25.92491	49.00000	BD+211764B
5	1.02679	145.67197	0.82996	0.00000	2.50655	2.23057	4.80502	3.92505	0.41305	0.08335	0.03359	261.94232	0.35022	0.35022	0.01822	0.01970	0.07559	0.15167	127.73799	1270	0.30000	0.27000	3270.00000	17.78000	M	122.05665	21.10269	201.35095	25.92491	49.00000	BD+211764B
5	2.81481	23.57550	7.32656	0.00000	0.82596	4.89416	0.21225	4.38933	0.08903	0.14276	0.05809	13.23108	0.07291	0.07291	0.00344	0.00503	0.15168	0.77322	169.69105	1272	0.12600	0.09300	2740.00000	14.49000	M	136.68662	-8.80710	238.17844	24.82135	49.00000	BD-082582B
5	0.79745	0.57571	0.77989	0.00000	0.35070	2.91452	1.09692	2.17826	0.08324	0.26373	0.03607	0.38983	0.00770	0.00770	0.00044	0.00044	67.02149	0.34152	779.24038	1273	0.21700	0.18400	3111.71634	17.49000	M	142.23214	-7.36996	240.54588	30.09390	49.00000	G161-34
5	1.32298	47.92639	3.13020	0.00000	0.35070	6.17778	3.46648	5.96260	0.42358	0.01965	0.01426	0.38983	0.14688	0.14688	0.00840	0.00840	0.18438	0.31905	158.91588	1273	0.21700	0.18400	3111.71634	17.49000	M	142.23214	-7.36996	240.54588	30.09390	49.00000	G161-34
5	4.25254	318.50645	12.30552	0.00000	0.35070	5.30327	0.04747	4.63076	0.23172	0.34461	0.04272	0.38983	0.51919	0.51919	0.02788	0.02968	0.01476	0.50894	90.82020	1273	0.21700	0.18400	3111.71634	17.49000	M	142.23214	-7.36996	240.54588	30.09390	49.00000	G161-34
5	5.18603	126.73315	8.47141	0.00000	2.12140	2.17501	1.40643	1.06130	0.51558	0.19276	0.04976	170.35469	0.54113	0.54113	0.02517	0.02972	13.82680	0.09859	447.75513	1275	1.66064	1.31589	6353.53223	18.21000	F	142.28721	-2.76894	236.23081	32.85724	49.00000	*tau01Hya
5	0.50171	184.71860	0.07964	0.00000	2.12140	3.05685	5.91402	2.15844	0.30120	0.07397	0.07695	170.35469	0.69564	0.69564	0.02120	0.03820	8.36683	0.02085	432.79515	1275	1.66064	1.31589	6353.53223	18.21000	F	142.28721	-2.76894	236.23081	32.85724	49.00000	*tau01Hya
5	0.70117	50.55491	0.27079	0.00000	1.95977	5.90014	5.37762	5.92848	0.47046	0.12183	0.00875	0.14050	0.24031	0.24031	0.00579	0.01224	3.66074	0.89343	328.41248	1277	0.74480	0.72420	4535.00000	19.63000	K	142.61703	-32.10340	260.80449	13.87577	49.00000	HD82342
5	1.16989	74.18422	1.68009	0.00000	1.95977	3.76207	2.15091	4.89687	0.54168	0.55538	0.01697	0.14050	0.31031	0.31031	0.01214	0.01581	2.19535	0.06591	278.75397	1277	0.74480	0.72420	4535.00000	19.63000	K	142.61703	-32.10340	260.80449	13.87577	49.00000	HD82342
5	2.34229	136.48756	10.86556	0.00000	1.94903	5.49068	0.11561	4.11368	0.01511	0.01445	0.08268	10.24194	0.23507	0.23507	0.00894	0.01573	0.01459	0.84552	96.36485	1280	0.12600	0.09300	2740.00000	14.94000	M	150.20927	31.92922	195.00224	52.81690	49.00000	*20LMiB
5	1.67088	96.70313	3.61933	0.00000	2.07066	4.66383	3.67075	3.33092	0.41735	0.05037	0.03475	2.28305	0.23453	0.23453	0.01023	0.01253	0.07281	0.08423	126.31369	1282	0.21700	0.18400	3117.00000	18.72000	M	156.51363	50.45601	162.75768	53.90287	49.00000	G196-23
5	1.11917	85.07638	1.39399	0.00000	1.63916	2.88877	2.30188	3.89646	0.13182	0.34122	0.05288	9.94582	0.21534	0.21534	0.01163	0.01167	0.10776	0.36172	153.92817	1284	0.24505	0.18400	3100.00293	18.45000	M	171.01817	38.13635	176.41136	68.64651	49.00000	PMJ11240+3808
5	0.83567	2.85516	0.84736	0.00000	1.41810	5.95753	2.35051	1.87992	0.05713	0.46125	0.04171	0.46991	0.03374	0.03374	0.00139	0.00289	112.88664	0.88900	893.97869	1286	0.69513	0.62848	4145.00000	11.68000	K	171.16445	-61.64841	292.82104	-0.49206	49.00000	HD99279B
5	0.70346	167.63850	0.36961	0.00000	1.41810	3.99150	2.95132	5.85522	0.70622	0.13568	0.03721	0.46991	0.50970	0.50970	0.03577	0.04364	0.49467	0.08570	171.84575	1286	0.69513	0.62848	4145.00000	11.68000	K	171.16445	-61.64841	292.82104	-0.49206	49.00000	HD99279B
5	0.64154	22.70298	0.27079	0.00000	1.86543	2.70088	4.63275	3.83553	0.73599	0.02108	0.09425	227.64950	0.10143	0.10143	0.00318	0.00510	1.76598	0.03090	229.98792	1287	0.44950	0.27000	3160.63916	19.89000	M	175.55437	-1.36507	269.84620	56.99239	49.00000	PMJ11422-0121
5	0.55155	70.79741	0.07484	0.00000	1.33206	2.26841	4.80117	3.04821	0.16721	0.37827	0.03581	6.09075	0.16658	0.16658	0.00213	0.00901	0.05824	0.00144	130.61354	1288	0.15600	0.12300	2930.00000	18.49000	M	175.55442	-1.36869	269.84951	56.98925	49.00000	PMJ11422-0122
5	1.41676	125.64141	3.47225	0.00000	1.33206	0.12029	0.83721	1.75644	0.73442	0.50190	0.03890	6.09075	0.24417	0.24417	0.01139	0.01321	0.02710	0.10695	81.07062	1288	0.15600	0.12300	2930.00000	18.49000	M	175.55442	-1.36869	269.84951	56.98925	49.00000	PMJ11422-0122
5	1.83261	0.55342	1.90274	0.00000	0.81950	4.86384	3.78580	1.06085	0.17731	0.16427	0.04606	0.83134	0.00656	0.00656	0.00023	0.00034	37.53940	0.76832	656.12268	1290	0.15600	0.12300	2930.00000	19.35000	M	176.39749	-20.35136	282.66455	39.91477	49.00000	LP793-34
